bond_lot,bond_slot,bond_x_true,bond_y_true,dt_job,dt_x_true,dt_y_true,core_wafer,core_lot,core_slot,core_lot_at_dt,core_slot_at_dt,core_x_true,core_y_true
BS-2601-001,05,6,5,DT-EQP-01_20260511T0000_T05,6,7,WF.010817,CL-2601-008,17,CL-2601-008,17,0,7
BS-2601-001,05,6,4,DT-EQP-01_20260511T0000_T05,6,8,WF.010620,CL-2601-006,20,CL-2601-006-A1,20,2,5
BS-2601-001,05,6,0,DT-EQP-01_20260511T0000_T05,6,12,WF.010620,CL-2601-006,20,CL-2601-006-A1,20,2,6
BS-2601-001,05,5,12,DT-EQP-01_20260511T0000_T05,7,0,WF.010714,CL-2601-007,14,CL-2601-007-A2-A6-A8,14,7,9
BS-2601-001,05,5,10,DT-EQP-01_20260511T0000_T05,7,2,WF.010817,CL-2601-008,17,CL-2601-008,17,5,12
BS-2601-001,05,5,6,DT-EQP-01_20260511T0000_T05,7,6,WF.010817,CL-2601-008,17,CL-2601-008,17,11,6
BS-2601-001,05,5,2,DT-EQP-01_20260511T0000_T05,7,10,WF.010714,CL-2601-007,14,CL-2601-007-A2-A6-A8,14,9,7
BS-2601-001,05,4,7,DT-EQP-01_20260511T0000_T05,8,5,WF.010817,CL-2601-008,17,CL-2601-008,17,5,2
BS-2601-001,05,4,5,DT-EQP-01_20260511T0000_T05,8,7,WF.010817,CL-2601-008,17,CL-2601-008,17,7,8
BS-2601-001,05,4,3,DT-EQP-01_20260511T0000_T05,8,9,WF.010714,CL-2601-007,14,CL-2601-007-A2-A6-A8,14,4,2
BS-2601-001,05,4,1,DT-EQP-01_20260511T0000_T05,8,11,WF.010817,CL-2601-008,17,CL-2601-008,17,3,4
BS-2601-001,05,3,11,DT-EQP-01_20260511T0000_T05,9,1,WF.010714,CL-2601-007,14,CL-2601-007-A2-A6-A8,14,1,5
BS-2601-001,05,3,10,DT-EQP-01_20260511T0000_T05,9,2,WF.010714,CL-2601-007,14,CL-2601-007-A2-A6-A8,14,2,2
BS-2601-001,05,3,8,DT-EQP-01_20260511T0000_T05,9,4,WF.010817,CL-2601-008,17,CL-2601-008,17,4,5
BS-2601-001,05,3,3,DT-EQP-01_20260511T0000_T05,9,9,WF.010714,CL-2601-007,14,CL-2601-007-A2-A6-A8,14,4,8
BS-2601-001,05,3,2,DT-EQP-01_20260511T0000_T05,9,10,WF.010620,CL-2601-006,20,CL-2601-006-A1,20,1,6
BS-2601-001,05,2,9,DT-EQP-01_20260511T0000_T05,10,3,WF.010620,CL-2601-006,20,CL-2601-006-A1,20,4,1
BS-2601-001,05,2,3,DT-EQP-01_20260511T0000_T05,10,9,WF.010817,CL-2601-008,17,CL-2601-008,17,6,12
BS-2601-001,05,2,2,DT-EQP-01_20260511T0000_T05,10,10,WF.010620,CL-2601-006,20,CL-2601-006-A1,20,9,9
BS-2601-001,05,1,6,DT-EQP-01_20260511T0000_T05,11,6,WF.010714,CL-2601-007,14,CL-2601-007-A2-A6-A8,14,8,3
BS-2601-001,05,1,4,DT-EQP-01_20260511T0000_T05,11,8,WF.010620,CL-2601-006,20,CL-2601-006-A1,20,5,11
BS-2601-001,05,0,7,DT-EQP-01_20260511T0000_T05,12,5,WF.010817,CL-2601-008,17,CL-2601-008,17,8,10
BS-2601-001,06,12,6,DT-EQP-01_20260511T0000_T06,0,6,WF.010624,CL-2601-006,24,CL-2601-006,24,9,5
BS-2601-001,06,11,9,DT-EQP-01_20260511T0000_T06,1,3,WF.010624,CL-2601-006,24,CL-2601-006,24,8,9
BS-2601-001,06,11,7,DT-EQP-01_20260511T0000_T06,1,5,WF.010720,CL-2601-007,20,CL-2601-007-A2-A3,20,9,6
BS-2601-001,06,11,6,DT-EQP-01_20260511T0000_T06,1,6,WF.010704,CL-2601-007,04,CL-2601-007-A2-A6-A8,04,8,6
BS-2601-001,06,10,6,DT-EQP-01_20260511T0000_T06,2,6,WF.010720,CL-2601-007,20,CL-2601-007-A2-A3,20,9,3
BS-2601-001,06,10,2,DT-EQP-01_20260511T0000_T06,2,10,WF.010720,CL-2601-007,20,CL-2601-007-A2-A3,20,9,2
BS-2601-001,06,9,11,DT-EQP-01_20260511T0000_T06,3,1,WF.010624,CL-2601-006,24,CL-2601-006,24,7,10
BS-2601-001,06,9,10,DT-EQP-01_20260511T0000_T06,3,2,WF.010704,CL-2601-007,04,CL-2601-007-A2-A6-A8,04,4,7
BS-2601-001,06,9,5,DT-EQP-01_20260511T0000_T06,3,7,WF.010704,CL-2601-007,04,CL-2601-007-A2-A6-A8,04,6,4
BS-2601-001,06,9,2,DT-EQP-01_20260511T0000_T06,3,10,WF.010624,CL-2601-006,24,CL-2601-006,24,4,1
BS-2601-001,06,8,11,DT-EQP-01_20260511T0000_T06,4,1,WF.010720,CL-2601-007,20,CL-2601-007-A2-A3,20,5,8
BS-2601-001,06,8,7,DT-EQP-01_20260511T0000_T06,4,5,WF.010704,CL-2601-007,04,CL-2601-007-A2-A6-A8,04,9,5
BS-2601-001,06,7,7,DT-EQP-01_20260511T0000_T06,5,5,WF.010720,CL-2601-007,20,CL-2601-007-A2-A3,20,5,0
BS-2601-001,06,7,5,DT-EQP-01_20260511T0000_T06,5,7,WF.010720,CL-2601-007,20,CL-2601-007-A2-A3,20,2,2
BS-2601-001,06,7,4,DT-EQP-01_20260511T0000_T06,5,8,WF.010720,CL-2601-007,20,CL-2601-007-A2-A3,20,9,7
BS-2601-001,06,7,1,DT-EQP-01_20260511T0000_T06,5,11,WF.010624,CL-2601-006,24,CL-2601-006,24,1,7
BS-2601-001,06,7,0,DT-EQP-01_20260511T0000_T06,5,12,WF.010720,CL-2601-007,20,CL-2601-007-A2-A3,20,9,5
BS-2601-001,06,6,11,DT-EQP-01_20260511T0000_T06,6,1,WF.010624,CL-2601-006,24,CL-2601-006,24,4,2
BS-2601-001,06,6,8,DT-EQP-01_20260511T0000_T06,6,4,WF.010624,CL-2601-006,24,CL-2601-006,24,12,7
BS-2601-001,06,5,10,DT-EQP-01_20260511T0000_T06,7,2,WF.010720,CL-2601-007,20,CL-2601-007-A2-A3,20,4,4
BS-2601-001,06,5,8,DT-EQP-01_20260511T0000_T06,7,4,WF.010704,CL-2601-007,04,CL-2601-007-A2-A6-A8,04,10,4
BS-2601-001,06,5,5,DT-EQP-01_20260511T0000_T06,7,7,WF.010720,CL-2601-007,20,CL-2601-007-A2-A3,20,6,4
BS-2601-001,06,5,1,DT-EQP-01_20260511T0000_T06,7,11,WF.010720,CL-2601-007,20,CL-2601-007-A2-A3,20,3,1
BS-2601-001,06,4,9,DT-EQP-01_20260511T0000_T06,8,3,WF.010704,CL-2601-007,04,CL-2601-007-A2-A6-A8,04,1,8
BS-2601-001,06,4,5,DT-EQP-01_20260511T0000_T06,8,7,WF.010624,CL-2601-006,24,CL-2601-006,24,8,3
BS-2601-001,06,4,4,DT-EQP-01_20260511T0000_T06,8,8,WF.010704,CL-2601-007,04,CL-2601-007-A2-A6-A8,04,3,4
BS-2601-001,06,3,8,DT-EQP-01_20260511T0000_T06,9,4,WF.010704,CL-2601-007,04,CL-2601-007-A2-A6-A8,04,7,8
BS-2601-001,06,3,4,DT-EQP-01_20260511T0000_T06,9,8,WF.010624,CL-2601-006,24,CL-2601-006,24,7,11
BS-2601-001,06,3,1,DT-EQP-01_20260511T0000_T06,9,11,WF.010624,CL-2601-006,24,CL-2601-006,24,9,2
BS-2601-001,06,2,9,DT-EQP-01_20260511T0000_T06,10,3,WF.010720,CL-2601-007,20,CL-2601-007-A2-A3,20,10,10
BS-2601-001,06,2,6,DT-EQP-01_20260511T0000_T06,10,6,WF.010624,CL-2601-006,24,CL-2601-006,24,2,8
BS-2601-001,06,2,4,DT-EQP-01_20260511T0000_T06,10,8,WF.010624,CL-2601-006,24,CL-2601-006,24,8,1
BS-2601-001,06,2,2,DT-EQP-01_20260511T0000_T06,10,10,WF.010704,CL-2601-007,04,CL-2601-007-A2-A6-A8,04,3,10
BS-2601-001,06,1,8,DT-EQP-01_20260511T0000_T06,11,4,WF.010720,CL-2601-007,20,CL-2601-007-A2-A3,20,8,6
BS-2601-001,06,1,6,DT-EQP-01_20260511T0000_T06,11,6,WF.010720,CL-2601-007,20,CL-2601-007-A2-A3,20,5,1
BS-2601-001,06,1,3,DT-EQP-01_20260511T0000_T06,11,9,WF.010720,CL-2601-007,20,CL-2601-007-A2-A3,20,3,10
BS-2601-001,06,0,7,DT-EQP-01_20260511T0000_T06,12,5,WF.010704,CL-2601-007,04,CL-2601-007-A2-A6-A8,04,3,5
BS-2601-001,06,0,5,DT-EQP-01_20260511T0000_T06,12,7,WF.010720,CL-2601-007,20,CL-2601-007-A2-A3,20,0,7
BS-2601-001,07,12,6,DT-EQP-01_20260511T0000_T07,0,6,WF.010413,CL-2601-004,13,CL-2601-004,13,6,12
BS-2601-001,07,11,6,DT-EQP-01_20260511T0000_T07,1,6,WF.010413,CL-2601-004,13,CL-2601-004,13,6,10
BS-2601-001,07,11,5,DT-EQP-01_20260511T0000_T07,1,7,WF.010413,CL-2601-004,13,CL-2601-004,13,7,10
BS-2601-001,07,11,4,DT-EQP-01_20260511T0000_T07,1,8,WF.010111,CL-2601-001,11,CL-2601-001,11,3,1
BS-2601-001,07,11,3,DT-EQP-01_20260511T0000_T07,1,9,WF.010111,CL-2601-001,11,CL-2601-001,11,8,11
BS-2601-001,07,10,10,DT-EQP-01_20260511T0000_T07,2,2,WF.010413,CL-2601-004,13,CL-2601-004,13,2,2
BS-2601-001,07,10,9,DT-EQP-01_20260511T0000_T07,2,3,WF.010111,CL-2601-001,11,CL-2601-001,11,8,6
BS-2601-001,07,10,8,DT-EQP-01_20260511T0000_T07,2,4,WF.010111,CL-2601-001,11,CL-2601-001,11,5,10
BS-2601-001,07,10,5,DT-EQP-01_20260511T0000_T07,2,7,WF.010413,CL-2601-004,13,CL-2601-004,13,7,7
BS-2601-001,07,10,4,DT-EQP-01_20260511T0000_T07,2,8,WF.010111,CL-2601-001,11,CL-2601-001,11,7,8
BS-2601-001,07,10,3,DT-EQP-01_20260511T0000_T07,2,9,WF.010111,CL-2601-001,11,CL-2601-001,11,3,9
BS-2601-001,07,10,2,DT-EQP-01_20260511T0000_T07,2,10,WF.010111,CL-2601-001,11,CL-2601-001,11,5,5
BS-2601-001,07,9,6,DT-EQP-01_20260511T0000_T07,3,6,WF.010413,CL-2601-004,13,CL-2601-004,13,8,5
BS-2601-001,07,9,1,DT-EQP-01_20260511T0000_T07,3,11,WF.010111,CL-2601-001,11,CL-2601-001,11,5,9
BS-2601-001,07,8,7,DT-EQP-01_20260511T0000_T07,4,5,WF.010111,CL-2601-001,11,CL-2601-001,11,10,4
BS-2601-001,07,8,4,DT-EQP-01_20260511T0000_T07,4,8,WF.010111,CL-2601-001,11,CL-2601-001,11,10,7
BS-2601-001,07,8,3,DT-EQP-01_20260511T0000_T07,4,9,WF.010111,CL-2601-001,11,CL-2601-001,11,1,8
BS-2601-001,07,7,10,DT-EQP-01_20260511T0000_T07,5,2,WF.010111,CL-2601-001,11,CL-2601-001,11,9,6
BS-2601-001,07,7,2,DT-EQP-01_20260511T0000_T07,5,10,WF.010413,CL-2601-004,13,CL-2601-004,13,6,0
BS-2601-001,07,7,0,DT-EQP-01_20260511T0000_T07,5,12,WF.010111,CL-2601-001,11,CL-2601-001,11,9,9
BS-2601-001,07,6,6,DT-EQP-01_20260511T0000_T07,6,6,WF.010413,CL-2601-004,13,CL-2601-004,13,10,3
BS-2601-001,07,6,5,DT-EQP-01_20260511T0000_T07,6,7,WF.010413,CL-2601-004,13,CL-2601-004,13,7,11
BS-2601-001,07,6,4,DT-EQP-01_20260511T0000_T07,6,8,WF.010111,CL-2601-001,11,CL-2601-001,11,3,11
BS-2601-001,07,6,2,DT-EQP-01_20260511T0000_T07,6,10,WF.010413,CL-2601-004,13,CL-2601-004,13,7,4
BS-2601-001,07,6,1,DT-EQP-01_20260511T0000_T07,6,11,WF.010413,CL-2601-004,13,CL-2601-004,13,5,10
BS-2601-001,07,5,10,DT-EQP-01_20260511T0000_T07,7,2,WF.010111,CL-2601-001,11,CL-2601-001,11,3,3
BS-2601-001,07,5,8,DT-EQP-01_20260511T0000_T07,7,4,WF.010413,CL-2601-004,13,CL-2601-004,13,8,10
BS-2601-001,07,5,5,DT-EQP-01_20260511T0000_T07,7,7,WF.010413,CL-2601-004,13,CL-2601-004,13,0,5
BS-2601-001,07,5,3,DT-EQP-01_20260511T0000_T07,7,9,WF.010413,CL-2601-004,13,CL-2601-004,13,6,11
BS-2601-001,07,5,2,DT-EQP-01_20260511T0000_T07,7,10,WF.010413,CL-2601-004,13,CL-2601-004,13,4,4
BS-2601-001,07,4,11,DT-EQP-01_20260511T0000_T07,8,1,WF.010111,CL-2601-001,11,CL-2601-001,11,10,8
BS-2601-001,07,4,6,DT-EQP-01_20260511T0000_T07,8,6,WF.010413,CL-2601-004,13,CL-2601-004,13,6,9
BS-2601-001,07,4,5,DT-EQP-01_20260511T0000_T07,8,7,WF.010413,CL-2601-004,13,CL-2601-004,13,11,9
BS-2601-001,07,4,4,DT-EQP-01_20260511T0000_T07,8,8,WF.010111,CL-2601-001,11,CL-2601-001,11,1,9
BS-2601-001,07,3,9,DT-EQP-01_20260511T0000_T07,9,3,WF.010111,CL-2601-001,11,CL-2601-001,11,4,6
BS-2601-001,07,3,8,DT-EQP-01_20260511T0000_T07,9,4,WF.010111,CL-2601-001,11,CL-2601-001,11,10,3
BS-2601-001,07,3,2,DT-EQP-01_20260511T0000_T07,9,10,WF.010413,CL-2601-004,13,CL-2601-004,13,1,3
BS-2601-001,07,2,9,DT-EQP-01_20260511T0000_T07,10,3,WF.010111,CL-2601-001,11,CL-2601-001,11,12,6
BS-2601-001,07,2,7,DT-EQP-01_20260511T0000_T07,10,5,WF.010413,CL-2601-004,13,CL-2601-004,13,9,9
BS-2601-001,07,2,6,DT-EQP-01_20260511T0000_T07,10,6,WF.010413,CL-2601-004,13,CL-2601-004,13,9,8
BS-2601-001,07,2,3,DT-EQP-01_20260511T0000_T07,10,9,WF.010111,CL-2601-001,11,CL-2601-001,11,7,5
BS-2601-001,07,2,2,DT-EQP-01_20260511T0000_T07,10,10,WF.010111,CL-2601-001,11,CL-2601-001,11,11,3
BS-2601-001,07,1,5,DT-EQP-01_20260511T0000_T07,11,7,WF.010111,CL-2601-001,11,CL-2601-001,11,5,0
BS-2601-001,07,0,6,DT-EQP-01_20260511T0000_T07,12,6,WF.010111,CL-2601-001,11,CL-2601-001,11,6,5
BS-2601-001,08,12,5,DT-EQP-01_20260511T0000_T08,0,7,WF.010218,CL-2601-002,18,CL-2601-002,18,4,6
BS-2601-001,08,11,9,DT-EQP-01_20260511T0000_T08,1,3,WF.010619,CL-2601-006,19,CL-2601-006,19,4,5
BS-2601-001,08,11,4,DT-EQP-01_20260511T0000_T08,1,8,WF.010508,CL-2601-005,08,CL-2601-005-A5,08,12,5
BS-2601-001,08,10,10,DT-EQP-01_20260511T0000_T08,2,2,WF.010508,CL-2601-005,08,CL-2601-005-A5,08,5,10
BS-2601-001,08,10,6,DT-EQP-01_20260511T0000_T08,2,6,WF.010218,CL-2601-002,18,CL-2601-002,18,6,7
BS-2601-001,08,10,4,DT-EQP-01_20260511T0000_T08,2,8,WF.010508,CL-2601-005,08,CL-2601-005-A5,08,10,6
BS-2601-001,08,9,11,DT-EQP-01_20260511T0000_T08,3,1,WF.010508,CL-2601-005,08,CL-2601-005-A5,08,10,9
BS-2601-001,08,9,10,DT-EQP-01_20260511T0000_T08,3,2,WF.010508,CL-2601-005,08,CL-2601-005-A5,08,3,6
BS-2601-001,08,9,6,DT-EQP-01_20260511T0000_T08,3,6,WF.010508,CL-2601-005,08,CL-2601-005-A5,08,8,3
BS-2601-001,08,9,2,DT-EQP-01_20260511T0000_T08,3,10,WF.010218,CL-2601-002,18,CL-2601-002,18,9,11
BS-2601-001,08,8,11,DT-EQP-01_20260511T0000_T08,4,1,WF.010619,CL-2601-006,19,CL-2601-006,19,4,4
BS-2601-001,08,8,10,DT-EQP-01_20260511T0000_T08,4,2,WF.010508,CL-2601-005,08,CL-2601-005-A5,08,2,6
BS-2601-001,08,8,2,DT-EQP-01_20260511T0000_T08,4,10,WF.010619,CL-2601-006,19,CL-2601-006,19,2,2
BS-2601-001,08,8,1,DT-EQP-01_20260511T0000_T08,4,11,WF.010619,CL-2601-006,19,CL-2601-006,19,11,7
BS-2601-001,08,7,12,DT-EQP-01_20260511T0000_T08,5,0,WF.010508,CL-2601-005,08,CL-2601-005-A5,08,10,3
BS-2601-001,08,7,9,DT-EQP-01_20260511T0000_T08,5,3,WF.010508,CL-2601-005,08,CL-2601-005-A5,08,9,3
BS-2601-001,08,7,7,DT-EQP-01_20260511T0000_T08,5,5,WF.010218,CL-2601-002,18,CL-2601-002,18,7,4
BS-2601-001,08,7,3,DT-EQP-01_20260511T0000_T08,5,9,WF.010508,CL-2601-005,08,CL-2601-005-A5,08,1,5
BS-2601-001,08,7,2,DT-EQP-01_20260511T0000_T08,5,10,WF.010508,CL-2601-005,08,CL-2601-005-A5,08,8,8
BS-2601-001,08,6,12,DT-EQP-01_20260511T0000_T08,6,0,WF.010619,CL-2601-006,19,CL-2601-006,19,5,9
BS-2601-001,08,6,11,DT-EQP-01_20260511T0000_T08,6,1,WF.010508,CL-2601-005,08,CL-2601-005-A5,08,2,9
BS-2601-001,08,6,9,DT-EQP-01_20260511T0000_T08,6,3,WF.010619,CL-2601-006,19,CL-2601-006,19,5,12
BS-2601-001,08,6,5,DT-EQP-01_20260511T0000_T08,6,7,WF.010619,CL-2601-006,19,CL-2601-006,19,3,8
BS-2601-001,08,6,2,DT-EQP-01_20260511T0000_T08,6,10,WF.010619,CL-2601-006,19,CL-2601-006,19,6,7
BS-2601-001,08,5,11,DT-EQP-01_20260511T0000_T08,7,1,WF.010619,CL-2601-006,19,CL-2601-006,19,11,5
BS-2601-001,08,5,10,DT-EQP-01_20260511T0000_T08,7,2,WF.010218,CL-2601-002,18,CL-2601-002,18,5,2
BS-2601-001,08,5,9,DT-EQP-01_20260511T0000_T08,7,3,WF.010619,CL-2601-006,19,CL-2601-006,19,7,3
BS-2601-001,08,5,4,DT-EQP-01_20260511T0000_T08,7,8,WF.010508,CL-2601-005,08,CL-2601-005-A5,08,5,4
BS-2601-001,08,5,3,DT-EQP-01_20260511T0000_T08,7,9,WF.010619,CL-2601-006,19,CL-2601-006,19,7,10
BS-2601-001,08,4,11,DT-EQP-01_20260511T0000_T08,8,1,WF.010619,CL-2601-006,19,CL-2601-006,19,4,2
BS-2601-001,08,4,10,DT-EQP-01_20260511T0000_T08,8,2,WF.010619,CL-2601-006,19,CL-2601-006,19,7,0
BS-2601-001,08,4,8,DT-EQP-01_20260511T0000_T08,8,4,WF.010218,CL-2601-002,18,CL-2601-002,18,4,2
BS-2601-001,08,4,7,DT-EQP-01_20260511T0000_T08,8,5,WF.010218,CL-2601-002,18,CL-2601-002,18,10,8
BS-2601-001,08,4,6,DT-EQP-01_20260511T0000_T08,8,6,WF.010619,CL-2601-006,19,CL-2601-006,19,7,4
BS-2601-001,08,4,3,DT-EQP-01_20260511T0000_T08,8,9,WF.010218,CL-2601-002,18,CL-2601-002,18,3,2
BS-2601-001,08,2,9,DT-EQP-01_20260511T0000_T08,10,3,WF.010619,CL-2601-006,19,CL-2601-006,19,6,0
BS-2601-001,08,2,8,DT-EQP-01_20260511T0000_T08,10,4,WF.010508,CL-2601-005,08,CL-2601-005-A5,08,4,2
BS-2601-001,08,2,7,DT-EQP-01_20260511T0000_T08,10,5,WF.010218,CL-2601-002,18,CL-2601-002,18,4,4
BS-2601-001,08,2,4,DT-EQP-01_20260511T0000_T08,10,8,WF.010619,CL-2601-006,19,CL-2601-006,19,9,1
BS-2601-001,08,1,9,DT-EQP-01_20260511T0000_T08,11,3,WF.010619,CL-2601-006,19,CL-2601-006,19,4,6
BS-2601-001,08,1,6,DT-EQP-01_20260511T0000_T08,11,6,WF.010508,CL-2601-005,08,CL-2601-005-A5,08,7,5
BS-2601-001,08,1,3,DT-EQP-01_20260511T0000_T08,11,9,WF.010619,CL-2601-006,19,CL-2601-006,19,9,7
BS-2601-001,08,0,6,DT-EQP-01_20260511T0000_T08,12,6,WF.010508,CL-2601-005,08,CL-2601-005-A5,08,7,10
BS-2601-001,09,12,7,DT-EQP-01_20260511T0000_T09,0,5,WF.010607,CL-2601-006,07,CL-2601-006,07,11,3
BS-2601-001,09,12,6,DT-EQP-01_20260511T0000_T09,0,6,WF.010607,CL-2601-006,07,CL-2601-006,07,6,6
BS-2601-001,09,11,9,DT-EQP-01_20260511T0000_T09,1,3,WF.010607,CL-2601-006,07,CL-2601-006,07,9,4
BS-2601-001,09,11,6,DT-EQP-01_20260511T0000_T09,1,6,WF.010607,CL-2601-006,07,CL-2601-006,07,3,4
BS-2601-001,09,10,8,DT-EQP-01_20260511T0000_T09,2,4,WF.010607,CL-2601-006,07,CL-2601-006,07,4,7
BS-2601-001,09,10,7,DT-EQP-01_20260511T0000_T09,2,5,WF.010607,CL-2601-006,07,CL-2601-006,07,4,10
BS-2601-001,09,10,5,DT-EQP-01_20260511T0000_T09,2,7,WF.010607,CL-2601-006,07,CL-2601-006,07,2,3
BS-2601-001,09,10,4,DT-EQP-01_20260511T0000_T09,2,8,WF.010607,CL-2601-006,07,CL-2601-006,07,8,5
BS-2601-001,09,10,2,DT-EQP-01_20260511T0000_T09,2,10,WF.010607,CL-2601-006,07,CL-2601-006,07,8,3
BS-2601-001,09,9,11,DT-EQP-01_20260511T0000_T09,3,1,WF.010607,CL-2601-006,07,CL-2601-006,07,3,10
BS-2601-001,09,9,7,DT-EQP-01_20260511T0000_T09,3,5,WF.010607,CL-2601-006,07,CL-2601-006,07,1,9
BS-2601-001,09,9,5,DT-EQP-01_20260511T0000_T09,3,7,WF.010607,CL-2601-006,07,CL-2601-006,07,9,6
BS-2601-001,09,9,1,DT-EQP-01_20260511T0000_T09,3,11,WF.010607,CL-2601-006,07,CL-2601-006,07,8,9
BS-2601-001,09,8,10,DT-EQP-01_20260511T0000_T09,4,2,WF.010607,CL-2601-006,07,CL-2601-006,07,1,8
BS-2601-001,09,8,7,DT-EQP-01_20260511T0000_T09,4,5,WF.010607,CL-2601-006,07,CL-2601-006,07,7,6
BS-2601-001,09,8,4,DT-EQP-01_20260511T0000_T09,4,8,WF.010607,CL-2601-006,07,CL-2601-006,07,6,2
BS-2601-001,09,7,12,DT-EQP-01_20260511T0000_T09,5,0,WF.010607,CL-2601-006,07,CL-2601-006,07,10,10
BS-2601-001,09,7,7,DT-EQP-01_20260511T0000_T09,5,5,WF.010607,CL-2601-006,07,CL-2601-006,07,3,11
BS-2601-001,09,7,5,DT-EQP-01_20260511T0000_T09,5,7,WF.010607,CL-2601-006,07,CL-2601-006,07,4,3
BS-2601-001,09,7,2,DT-EQP-01_20260511T0000_T09,5,10,WF.010607,CL-2601-006,07,CL-2601-006,07,7,0
BS-2601-001,09,6,11,DT-EQP-01_20260511T0000_T09,6,1,WF.010607,CL-2601-006,07,CL-2601-006,07,2,5
BS-2601-001,09,6,1,DT-EQP-01_20260511T0000_T09,6,11,WF.010607,CL-2601-006,07,CL-2601-006,07,6,12
BS-2601-001,09,6,0,DT-EQP-01_20260511T0000_T09,6,12,WF.010607,CL-2601-006,07,CL-2601-006,07,6,11
BS-2601-001,09,5,12,DT-EQP-01_20260511T0000_T09,7,0,WF.010607,CL-2601-006,07,CL-2601-006,07,10,8
BS-2601-001,09,5,10,DT-EQP-01_20260511T0000_T09,7,2,WF.010607,CL-2601-006,07,CL-2601-006,07,10,7
BS-2601-001,09,5,9,DT-EQP-01_20260511T0000_T09,7,3,WF.010607,CL-2601-006,07,CL-2601-006,07,10,6
BS-2601-001,09,5,8,DT-EQP-01_20260511T0000_T09,7,4,WF.010607,CL-2601-006,07,CL-2601-006,07,6,3
BS-2601-001,09,5,4,DT-EQP-01_20260511T0000_T09,7,8,WF.010607,CL-2601-006,07,CL-2601-006,07,7,11
BS-2601-001,09,5,2,DT-EQP-01_20260511T0000_T09,7,10,WF.010607,CL-2601-006,07,CL-2601-006,07,8,11
BS-2601-001,09,4,10,DT-EQP-01_20260511T0000_T09,8,2,WF.010607,CL-2601-006,07,CL-2601-006,07,6,8
BS-2601-001,09,4,8,DT-EQP-01_20260511T0000_T09,8,4,WF.010607,CL-2601-006,07,CL-2601-006,07,11,5
BS-2601-001,09,4,7,DT-EQP-01_20260511T0000_T09,8,5,WF.010607,CL-2601-006,07,CL-2601-006,07,5,6
BS-2601-001,09,4,5,DT-EQP-01_20260511T0000_T09,8,7,WF.010607,CL-2601-006,07,CL-2601-006,07,2,7
BS-2601-001,09,3,7,DT-EQP-01_20260511T0000_T09,9,5,WF.010607,CL-2601-006,07,CL-2601-006,07,6,10
BS-2601-001,09,3,5,DT-EQP-01_20260511T0000_T09,9,7,WF.010607,CL-2601-006,07,CL-2601-006,07,12,7
BS-2601-001,09,2,10,DT-EQP-01_20260511T0000_T09,10,2,WF.010607,CL-2601-006,07,CL-2601-006,07,3,6
BS-2601-001,09,2,8,DT-EQP-01_20260511T0000_T09,10,4,WF.010607,CL-2601-006,07,CL-2601-006,07,8,7
BS-2601-001,09,2,4,DT-EQP-01_20260511T0000_T09,10,8,WF.010607,CL-2601-006,07,CL-2601-006,07,5,3
BS-2601-001,09,2,2,DT-EQP-01_20260511T0000_T09,10,10,WF.010607,CL-2601-006,07,CL-2601-006,07,3,3
BS-2601-001,09,1,9,DT-EQP-01_20260511T0000_T09,11,3,WF.010607,CL-2601-006,07,CL-2601-006,07,3,7
BS-2601-001,09,1,3,DT-EQP-01_20260511T0000_T09,11,9,WF.010607,CL-2601-006,07,CL-2601-006,07,5,4
BS-2601-001,09,0,7,DT-EQP-01_20260511T0000_T09,12,5,WF.010607,CL-2601-006,07,CL-2601-006,07,4,4
BS-2601-001,09,0,6,DT-EQP-01_20260511T0000_T09,12,6,WF.010607,CL-2601-006,07,CL-2601-006,07,5,12
BS-2601-001,10,12,6,DT-EQP-01_20260511T0000_T10,0,6,WF.010117,CL-2601-001,17,CL-2601-001,17,6,7
BS-2601-001,10,11,7,DT-EQP-01_20260511T0000_T10,1,5,WF.010607,CL-2601-006,07,CL-2601-006,07,1,5
BS-2601-001,10,11,3,DT-EQP-01_20260511T0000_T10,1,9,WF.010117,CL-2601-001,17,CL-2601-001,17,11,7
BS-2601-001,10,10,9,DT-EQP-01_20260511T0000_T10,2,3,WF.010117,CL-2601-001,17,CL-2601-001,17,11,8
BS-2601-001,10,10,8,DT-EQP-01_20260511T0000_T10,2,4,WF.010117,CL-2601-001,17,CL-2601-001,17,2,5
BS-2601-001,10,10,7,DT-EQP-01_20260511T0000_T10,2,5,WF.010117,CL-2601-001,17,CL-2601-001,17,6,9
BS-2601-001,10,10,6,DT-EQP-01_20260511T0000_T10,2,6,WF.010117,CL-2601-001,17,CL-2601-001,17,5,1
BS-2601-001,10,9,9,DT-EQP-01_20260511T0000_T10,3,3,WF.010117,CL-2601-001,17,CL-2601-001,17,5,11
BS-2601-001,10,9,4,DT-EQP-01_20260511T0000_T10,3,8,WF.010117,CL-2601-001,17,CL-2601-001,17,8,9
BS-2601-001,10,8,9,DT-EQP-01_20260511T0000_T10,4,3,WF.010117,CL-2601-001,17,CL-2601-001,17,7,9
BS-2601-001,10,8,4,DT-EQP-01_20260511T0000_T10,4,8,WF.010607,CL-2601-006,07,CL-2601-006,07,3,9
BS-2601-001,10,8,1,DT-EQP-01_20260511T0000_T10,4,11,WF.010117,CL-2601-001,17,CL-2601-001,17,6,12
